date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:10:17	60173/60173	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:31:21%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.18.1	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementor/assets/js/frontend-modules.min110d.js	(from https://dermatologia.votonbr.com/)
17:10:17	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:31:23%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://dermatologia.votonbr.com/)
17:10:17	40436/40436	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:31:21%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.18.1	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementor/assets/js/frontend.min110d.js	(from https://dermatologia.votonbr.com/)
17:10:18	972/972	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20Dec%202023%2002:04:37%20GMT	https://dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/particles/assets/js/ekit-particles.js?ver=1703901877	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/particles/assets/js/ekit-particles4a96.js	(from https://dermatologia.votonbr.com/)
17:10:18	5520/5520	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Nov%202023%2020:07:49%20GMT	https://dermatologia.votonbr.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-includes/js/imagesloaded.minbb93.js	(from https://dermatologia.votonbr.com/)
17:10:18	5801/5801	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:32:10%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.17.1	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min5d63.js	(from https://dermatologia.votonbr.com/)
17:10:18	4776/4776	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2023:46:06%20GMT	https://dermatologia.votonbr.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://dermatologia.votonbr.com/)
17:10:19	9141/9141	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2005%20Apr%202024%2013:56:05%20GMT	https://dermatologia.votonbr.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-includes/js/dist/i18n.minc33c.js	(from https://dermatologia.votonbr.com/)
17:10:19	24674/24674	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:32:09%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.17.1	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/js/frontend.min5d63.js	(from https://dermatologia.votonbr.com/)
17:10:19	35674/35674	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:32:09%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.17.1	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min5d63.js	(from https://dermatologia.votonbr.com/)
17:10:19	681/681	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:32:44%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.0.3	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min19ce.js	(from https://dermatologia.votonbr.com/)
17:10:20	18592/18592	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20Dec%202023%2002:04:38%20GMT	https://dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=1703901878	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementorbc3c.js	(from https://dermatologia.votonbr.com/)
17:10:20	38816/38816	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20Dec%202023%2002:04:38%20GMT	https://dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/widgets/init/assets/js/elementor.js?ver=1703901878	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/widgets/init/assets/js/elementorbc3c.js	(from https://dermatologia.votonbr.com/)
17:10:20	7024/7024	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20Dec%202023%2002:04:38%20GMT	https://dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/sticky-content/assets/js/elementskit-sticky-content.js?ver=1703901878	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/sticky-content/assets/js/elementskit-sticky-contentbc3c.js	(from https://dermatologia.votonbr.com/)
17:10:21	333/333	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20Dec%202023%2002:04:38%20GMT	https://dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/pro-form-reset-button/assets/js/elementskit-reset-button.js?ver=1703901878	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/pro-form-reset-button/assets/js/elementskit-reset-buttonbc3c.js	(from https://dermatologia.votonbr.com/)
17:10:21	7604/7604	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2030%20Dec%202023%2002:04:39%20GMT	https://dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/parallax/assets/js/parallax-admin-scripts.js?ver=1703901879	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/cache/min/1/wp-content/plugins/elementskit/modules/parallax/assets/js/parallax-admin-scripts1e53.js	(from https://dermatologia.votonbr.com/)
17:10:21	3721/3721	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Dec%202023%2023:32:10%20GMT	https://dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.17.1	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min5d63.js	(from https://dermatologia.votonbr.com/)
17:10:22	754/754	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2002%20May%202024%2015:12:43%20GMT	https://dermatologia.votonbr.com/comments/feed/	C:/Users/ricar/Downloads/Lineea/LineeaEstetica/dermatologia.votonbr.com/comments/feed/index.html	(from https://dermatologia.votonbr.com/)
